Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-03-17,1584403200,1511.95,1553.96,1465.5,1528.44,353565,0,0,3,2020,1,2020-03-17,1514.9625,1509.73,38.997499999999945,88.46000000000004,1615.8604545454543,-2.5200000000004366,-0.0015571122308865037,0.26454545454498657,-0.0934477849286175,13.660000000000082,-11.454999999999927,6.036165131354489,13.660000000000082,18.534751541863592
2020-03-18,1584489600,1527.91,1546.24,1472.82,1486.02,384878,0,0,3,2020,2,2020-03-18,1508.2475,1509.53,37.992500000000064,73.42000000000007,1611.5390909090909,-4.321363636363458,-0.0026743420969350673,-1.8013636363630212,0.7175011819234738,-42.42000000000007,-6.7150000000001455,4.984994771934118,42.42000000000007,18.651541938045423
2020-03-19,1584576000,1485.67,1500.88,1464.12,1472.73,317551,0,0,3,2020,3,2020-03-19,1480.8500000000001,1482.5,20.029999999999973,36.76000000000022,1605.6954545454544,-5.843636363636506,-0.0036261213870648623,-1.522272727273048,0.3558928722023196,-13.289999999999964,-27.39749999999981,2.5107231647679304,13.289999999999964,18.747495301681784
2020-03-20,1584662400,1470.26,1515.91,1455.15,1498.03,254972,0,0,3,2020,4,2020-03-20,1484.8375,1485.5300000000002,31.07249999999999,60.75999999999999,1600.533181818182,-5.162272727272466,-0.0032149762351627587,0.6813636363640398,-0.11338427703185694,25.299999999999955,3.9874999999999545,4.175514551764422,25.299999999999955,18.572424497937853
2020-03-23,1584921600,1502.92,1561.12,1482.48,1552.82,264198,0,0,3,2020,0,2020-03-23,1524.835,1521.8,36.284999999999854,78.63999999999987,1597.5054545454548,-3.027727272727134,-0.001891699158206528,2.134545454545332,-0.4115977786968742,54.789999999999964,39.997499999999945,5.304624682963674,54.789999999999964,19.456857130429363
2020-03-24,1585008000,1553.43,1631.61,1553.01,1625.45,592449,0,0,3,2020,1,2020-03-24,1590.875,1592.31,40.7349999999999,78.59999999999991,1596.6954545454546,-0.8100000000001728,-0.0005070405222689089,2.217727272726961,-0.7319655611891157,72.63000000000011,66.03999999999996,5.061139335870337,72.63000000000011,21.955577602941556
2020-03-25,1585094400,1624.66,1639.54,1591.64,1616.21,393560,0,0,3,2020,2,2020-03-25,1618.0125,1615.5900000000001,21.527499999999918,47.899999999999864,1594.7686363636362,-1.926818181818362,-0.0012067537214646151,-1.1168181818181893,1.379994632509102,-9.240000000000009,27.137500000000045,3.0094745042848796,9.240000000000009,22.14825155559007
2020-03-26,1585180800,1616.12,1643.63,1595.09,1628.08,307819,0,0,3,2020,3,2020-03-26,1620.73,1619.3600000000001,22.90000000000009,48.54000000000019,1594.4581818181819,-0.3104545454543768,-0.000194670586300405,1.6163636363639853,-0.8386824230679506,11.86999999999989,2.7174999999999727,3.043088477766157,11.86999999999989,22.369488675270937
2020-03-27,1585267200,1630.66,1634.67,1613.47,1626.06,224775,0,0,3,2020,4,2020-03-27,1626.215,1624.0700000000002,8.455000000000155,21.200000000000045,1593.7918181818181,-0.6663636363637124,-0.0004179248123045154,-0.35590909090933565,1.146830809147493,-2.019999999999982,5.4849999999999,1.3139382820876773,2.019999999999982,22.54836086036363
2020-03-30,1585526400,1619.93,1632.66,1610.15,1622.67,217124,0,0,3,2020,0,2020-03-30,1621.3525,1621.4050000000002,11.307500000000118,22.50999999999999,1592.8022727272726,-0.9895454545455777,-0.000620874974546215,-0.3231818181818653,0.4856140536920852,-3.3899999999998727,-4.8624999999999545,1.398006396919541,3.3899999999998727,22.564053879770334
